time,open,high,low,close,Midnight Level,Início - Meia-Noite
1705910400,19478.75,19484,19460.25,19481.25,19494,
1705914000,19481.5,19486.5,19464.75,19479.75,19494,
1705917600,19479.25,19489.5,19469,19478,19494,
1705921200,19477.5,19497.75,19475.25,19477.5,19494,
1705924800,19477.25,19524.25,19475.75,19511.75,19494,
1705928400,19512,19514,19459.25,19468.5,19494,
1705932000,19468.75,19526.75,19433.75,19482,19494,
1705935600,19482.25,19493.5,19380.5,19392.25,19494,
1705939200,19392.75,19455.5,19382,19453,19494,
1705942800,19453,19454.75,19403.25,19424.5,19494,
1705946400,19425,19427.75,19375.75,19421,19494,
1705950000,19421.25,19428.75,19383.75,19411.25,19494,
1705953600,19411.5,19431.75,19395.5,19402.5,19494,
1705957200,19402.5,19403.5,19385.5,19397.25,19494,
1705964400,19402.75,19415.75,19391.75,19406.25,,
1705968000,19406,19417,19402.75,19413.25,,
1705971600,19413.25,19426.25,19396,19419.75,,
1705975200,19419.25,19429.5,19410.5,19412,,
1705978800,19412,19426.75,19407,19408,,
1705982400,19407.75,19422,19407.25,19415.75,,
1705986000,19416.25,19421.75,19409.25,19413,19416.25,19416.25
1705989600,19412,19422.5,19410.5,19418.5,19416.25,
1705993200,19418.75,19429,19414.25,19421.5,19416.25,
1705996800,19422,19424.25,19362.25,19379.25,19416.25,
1706000400,19378.75,19408.5,19375.25,19405,19416.25,
1706004000,19404.75,19405.25,19378,19390.25,19416.25,
1706007600,19390.25,19419.75,19390.25,19416,19416.25,
1706011200,19415.75,19429.5,19408,19423.25,19416.25,
1706014800,19423.5,19467.25,19422.5,19441.75,19416.25,
1706018400,19441.25,19442.75,19351.25,19415.5,19416.25,
1706022000,19415.5,19426.25,19369.75,19394.25,19416.25,
1706025600,19394.5,19420.75,19369.25,19408.75,19416.25,
1706029200,19408.5,19435.75,19383.5,19431.25,19416.25,
1706032800,19431.5,19434.75,19401.75,19423.5,19416.25,
